"","n_trials","alpha1_est","alpha2_est","alpha1_prior","alpha2_prior"
"3780",200,0.455351,0.541437,0.405658,0.721631
"3781",200,0.443066,0.539572,0.348455,0.596082
"3782",200,0.543697,0.716433,0.73284,0.764455
"3783",200,0.542449,0.716646,0.794,0.454852
"3784",200,0.505469,0.712731,0.571622,0.57024
"3785",200,0.58316,0.537122,0.646317,0.877207
"3786",200,0.647806,0.609692,0.464494,0.488545
"3787",200,0.499613,0.714079,0.633228,0.66816
"3788",200,0.548713,0.598951,0.609337,0.649267
"3789",200,0.342179,0.680564,0.791163,0.507974
"3790",200,0.343542,0.682969,0.596342,0.57412
"3791",200,0.336746,0.700859,0.750849,0.658922
"3792",200,0.33126,0.708338,0.655509,0.468796
"3793",200,0.670854,0.638552,0.782818,0.584224
"3794",200,0.544199,0.599682,0.427019,0.698911
"3795",200,0.416382,0.672681,0.706737,0.709971
"3796",200,0.755596,0.518294,0.443824,0.390482
"3797",200,0.752316,0.554537,0.619629,0.490064
"3798",200,0.68251,0.715351,0.668595,0.668654
"3799",200,0.568601,0.529057,0.301233,0.824606
"3800",200,0.574763,0.537476,0.774647,0.634477
"3801",200,0.339281,0.650114,0.720498,0.793242
"3802",200,0.342575,0.655525,0.700815,0.481696
"3803",200,0.289935,0.729786,0.659132,0.514091
"3804",200,0.353803,0.626766,0.684011,0.560562
"3805",200,0.495276,0.641549,0.694644,0.696959
"3806",200,0.641055,0.612884,0.61019,0.522096
"3807",200,0.665987,0.540125,0.796717,0.60203
"3808",200,0.647116,0.784169,0.710224,0.70742
"3809",200,0.604664,0.455089,0.799749,0.570423
"3810",200,0.558146,0.684481,0.664132,0.732491
"3811",200,0.675195,0.644206,0.532127,0.534733
"3812",200,0.601084,0.64038,0.722189,0.608873
"3813",200,0.602462,0.609871,0.673253,0.488765
"3814",200,0.604717,0.58991,0.693403,0.477892
"3815",200,0.663671,0.61942,0.656058,0.612526
"3816",200,0.675985,0.641629,0.535558,0.502627
"3817",200,0.680076,0.509877,0.674268,0.622866
"3818",200,0.684148,0.605555,0.755749,0.512674
"3819",200,0.438773,0.599223,0.614597,0.400261
"3820",200,0.792769,0.667089,0.58452,0.378909
"3821",200,0.399725,0.604404,0.771076,0.526466
"3822",200,0.656346,0.480922,0.619085,0.605842
"3823",200,0.790361,0.492808,0.77128,0.744751
"3824",200,0.74429,0.494157,0.725908,0.446959
"3825",200,0.735509,0.483545,0.566181,0.706792
"3826",200,0.354372,0.548206,0.589939,0.500931
"3827",200,0.694973,0.592583,0.761404,0.537782
"3828",200,0.532804,0.615155,0.770137,0.710325
"3829",200,0.447481,0.689261,0.748004,0.670635
"3830",200,0.538535,0.70681,0.445085,0.604005
"3831",200,0.586648,0.64954,0.517098,0.45893
"3832",200,0.458954,0.433635,0.741938,0.565379
"3833",200,0.579558,0.534384,0.531099,0.824086
"3834",200,0.599171,0.562348,0.432168,0.575129
"3835",200,0.593003,0.56767,0.572881,0.642879
"3836",200,0.692228,0.455405,0.657821,0.505181
"3837",200,0.689205,0.459044,0.688365,0.698745
"3838",200,0.686339,0.549261,0.633692,0.518326
"3839",200,0.547512,0.722222,0.754678,0.505649
"3840",200,0.518775,0.758494,0.566101,0.480515
"3841",200,0.650278,0.575475,0.688966,0.77751
"3842",200,0.653542,0.537985,0.743913,0.524675
"3843",200,0.459637,0.561504,0.517945,0.665679
"3844",200,0.672398,0.631309,0.736122,0.725968
"3845",200,0.675633,0.647905,0.572951,0.811363
"3846",200,0.516783,0.622615,0.451425,0.462777
"3847",200,0.475375,0.561045,0.650494,0.613572
"3848",200,0.725649,0.600731,0.751597,0.791081
"3849",200,0.672351,0.598518,0.590892,0.548314
"3850",200,0.652087,0.614083,0.625091,0.601648
"3851",200,0.690138,0.6207,0.614191,0.558526
"3852",200,0.546206,0.629449,0.688863,0.615895
"3853",200,0.618923,0.532027,0.615166,0.90547
"3854",200,0.521692,0.419313,0.748045,0.700761
"3855",200,0.59286,0.613155,0.673475,0.42799
"3856",200,0.533491,0.665753,0.71647,0.742261
"3857",200,0.381957,0.764579,0.715649,0.444785
"3858",200,0.416751,0.751241,0.483087,0.561608
"3859",200,0.730344,0.70143,0.663726,0.873598
"3860",200,0.796424,0.703169,0.651278,0.700752
"3861",200,0.459274,0.562855,0.572689,0.675859
"3862",200,0.528419,0.462679,0.63875,0.532838
"3863",200,0.816609,0.512368,0.525554,0.714321
"3864",200,0.811115,0.523238,0.536197,0.432897
"3865",200,0.740836,0.545772,0.658466,0.776363
"3866",200,0.492888,0.731807,0.551981,0.495913
"3867",200,0.436601,0.717779,0.718087,0.680826
"3868",200,0.265274,0.546321,0.547231,0.687738
"3869",200,0.358668,0.535167,0.673994,0.875871
"3870",200,0.37995,0.56804,0.780985,0.48908
"3871",200,0.379256,0.580586,0.594321,0.484778
"3872",200,0.382434,0.577312,0.65169,0.460386
"3873",200,0.766286,0.461132,0.605348,0.551036
"3874",200,0.484872,0.721472,0.646938,0.675943
"3875",200,0.555123,0.793148,0.586069,0.619976
"3876",200,0.565852,0.516859,0.467514,0.554027
"3877",200,0.668964,0.656467,0.687461,0.553047
"3878",200,0.700067,0.55387,0.602804,0.584619
"3879",200,0.778818,0.613771,0.520692,0.720407
"3880",200,0.773878,0.619989,0.491704,0.628676
"3881",200,0.632077,0.594885,0.651215,0.729756
"3882",200,0.588082,0.572468,0.80969,0.481245
"3883",200,0.53487,0.498745,0.708657,0.54871
"3884",200,0.525351,0.520897,0.439518,0.718332
"3885",200,0.517521,0.481536,0.67112,0.782161
"3886",200,0.451342,0.512477,0.51431,0.540912
"3887",200,0.419525,0.558105,0.676913,0.567932
"3888",200,0.405166,0.658429,0.509726,0.656428
"3889",200,0.436764,0.645367,0.588698,0.699944
"3890",200,0.499983,0.660301,0.430185,0.715035
"3891",200,0.613957,0.549811,0.467964,0.681863
"3892",200,0.581018,0.624039,0.672015,0.706671
"3893",200,0.558954,0.617438,0.584205,0.60228
"3894",200,0.555149,0.610694,0.656527,0.602386
"3895",200,0.547575,0.580177,0.7797,0.747749
"3896",200,0.583625,0.710067,0.638789,0.631053
"3897",200,0.597297,0.562462,0.754711,0.598015
"3898",200,0.629738,0.547646,0.614391,0.473815
"3899",200,0.728239,0.57528,0.406165,0.42181
"3900",200,0.386031,0.763055,0.629076,0.558058
"3901",200,0.32839,0.684208,0.68518,0.523884
"3902",200,0.840987,0.510282,0.61192,0.622173
"3903",200,0.887808,0.650723,0.640428,0.535986
"3904",200,0.259829,0.524851,0.37723,0.700212
"3905",200,0.488407,0.781786,0.577975,0.536715
"3906",200,0.554843,0.826331,0.671737,0.566188
"3907",200,0.55302,0.824958,0.431103,0.512065
"3908",200,0.607146,0.852562,0.608412,0.330769
"3909",200,0.703801,0.891383,0.701134,0.365791
"3910",200,0.766206,0.789193,0.509113,0.672226
"3911",200,0.61027,0.601868,0.616531,0.708575
"3912",200,0.479599,0.601384,0.810305,0.529437
"3913",200,0.565909,0.300715,0.564755,0.595786
"3914",200,0.56481,0.296655,0.631827,0.756946
"3915",200,0.75477,0.750392,0.68264,0.592124
"3916",200,0.59133,0.392454,0.572703,0.528061
"3917",200,0.623009,0.4026,0.606177,0.600341
"3918",200,0.643484,0.778862,0.488146,0.461526
"3919",200,0.633407,0.767165,0.507702,0.525528
"3920",200,0.735537,0.621349,0.685723,0.704029
"3921",200,0.632988,0.670171,0.605562,0.705912
"3922",200,0.641027,0.712761,0.654644,0.729743
"3923",200,0.631384,0.643089,0.502453,0.677701
"3924",200,0.757877,0.656532,0.698845,0.594078
"3925",200,0.755155,0.669368,0.564793,0.655136
"3926",200,0.633631,0.501638,0.688042,0.658874
"3927",200,0.617285,0.505093,0.397927,0.654509
"3928",200,0.455434,0.437404,0.515742,0.596943
"3929",200,0.655241,0.767756,0.615121,0.619124
"3930",200,0.739823,0.769335,0.813136,0.363718
"3931",200,0.739496,0.772358,0.493946,0.529463
"3932",200,0.682559,0.662833,0.54712,0.562807
"3933",200,0.590774,0.579136,0.537706,0.659072
"3934",200,0.684032,0.720198,0.588522,0.78658
"3935",200,0.707194,0.50346,0.426327,0.747191
"3936",200,0.731324,0.696462,0.564249,0.769774
"3937",200,0.569581,0.54814,0.607821,0.717517
"3938",200,0.56864,0.645114,0.761285,0.581053
"3939",200,0.527444,0.619879,0.49421,0.598602
"3940",200,0.513362,0.599778,0.740897,0.677998
"3941",200,0.698388,0.56219,0.649297,0.740423
"3942",200,0.549301,0.53705,0.539176,0.477704
"3943",200,0.495991,0.743448,0.503756,0.80683
"3944",200,0.577354,0.757541,0.807984,0.724431
"3945",200,0.426716,0.594633,0.608266,0.662131
"3946",200,0.596999,0.573002,0.788579,0.571788
"3947",200,0.586155,0.600333,0.486742,0.771086
"3948",200,0.51808,0.458602,0.643218,0.702433
"3949",200,0.61706,0.584675,0.615095,0.655356
"3950",200,0.623613,0.570797,0.470521,0.469558
"3951",200,0.705032,0.790463,0.788306,0.628836
"3952",200,0.865516,0.654024,0.595509,0.637394
"3953",200,0.825811,0.698565,0.700976,0.586657
"3954",200,0.72743,0.58184,0.765816,0.680111
"3955",200,0.527412,0.571192,0.628577,0.673179
"3956",200,0.772782,0.727148,0.763765,0.630668
"3957",200,0.425493,0.501408,0.647251,0.593151
"3958",200,0.495073,0.572165,0.66081,0.532104
"3959",200,0.49038,0.546987,0.708598,0.589945
"3960",200,0.483734,0.538696,0.671583,0.738334
"3961",200,0.724503,0.720232,0.860046,0.678433
"3962",200,0.470551,0.574069,0.740795,0.475086
"3963",200,0.548101,0.621114,0.773386,0.816209
"3964",200,0.726356,0.721123,0.386758,0.840028
"3965",200,0.561544,0.765687,0.621712,0.522392
"3966",200,0.52389,0.810742,0.679894,0.545616
"3967",200,0.521412,0.810649,0.398421,0.685686
"3968",200,0.516329,0.814473,0.644669,0.496362
"3969",200,0.510733,0.698759,0.600333,0.67642
"3970",200,0.687525,0.641631,0.502981,0.634628
"3971",200,0.542142,0.571309,0.731999,0.728066
"3972",200,0.612781,0.618316,0.519263,0.608746
"3973",200,0.522437,0.639551,0.661923,0.469107
"3974",200,0.763512,0.502296,0.537115,0.528728
"3975",200,0.657074,0.515601,0.643351,0.550373
"3976",200,0.623605,0.752522,0.69332,0.678214
"3977",200,0.636909,0.431425,0.656305,0.648286
"3978",200,0.445127,0.698954,0.661314,0.669547
"3979",200,0.316066,0.699984,0.613296,0.644551
"3980",200,0.245789,0.678878,0.515908,0.747022
"3981",200,0.295407,0.679834,0.766122,0.442829
"3982",200,0.757688,0.77538,0.612141,0.642391
"3983",200,0.758849,0.821694,0.546736,0.526289
"3984",200,0.440207,0.435586,0.653844,0.594797
"3985",200,0.455179,0.444198,0.32314,0.575877
"3986",200,0.390446,0.466773,0.624618,0.626653
"3987",200,0.408662,0.477969,0.857705,0.580048
"3988",200,0.473064,0.595905,0.709315,0.67982
"3989",200,0.639994,0.640981,0.629594,0.472314
"3990",200,0.512181,0.585513,0.555627,0.425118
"3991",200,0.504503,0.596401,0.711313,0.55834
"3992",200,0.50175,0.599355,0.685214,0.745141
"3993",200,0.494741,0.582517,0.746001,0.504165
"3994",200,0.531239,0.624162,0.423059,0.775748
"3995",200,0.588896,0.588164,0.662667,0.503167
"3996",200,0.566425,0.590961,0.450995,0.736978
"3997",200,0.671703,0.540743,0.48642,0.616893
"3998",200,0.578643,0.721804,0.694868,0.515902
"3999",200,0.693736,0.543697,0.544763,0.520638
"4000",200,0.723022,0.588475,0.545408,0.546115
"4001",500,0.571061,0.420152,0.669275,0.497397
"4002",500,0.763839,0.80288,0.609858,0.57224
"4003",500,0.649877,0.729913,0.635853,0.693703
"4004",500,0.427949,0.566552,0.616188,0.761838
"4005",500,0.649971,0.785222,0.763553,0.474476
"4006",500,0.510669,0.658862,0.81933,0.73805
"4007",500,0.56737,0.424304,0.711838,0.727895
"4008",500,0.610479,0.806607,0.595169,0.631662
"4009",500,0.648988,0.755381,0.681356,0.617334
"4010",500,0.588673,0.516742,0.76321,0.566836
"4011",500,0.639725,0.521763,0.558382,0.782273
"4012",500,0.634608,0.505428,0.57769,0.55846
"4013",500,0.551499,0.449704,0.438666,0.62889
"4014",500,0.62068,0.614151,0.75971,0.706341
"4015",500,0.794957,0.627043,0.804648,0.638893
"4016",500,0.779033,0.64395,0.66089,0.861255
"4017",500,0.725552,0.45339,0.597433,0.818679
"4018",500,0.631359,0.418371,0.71496,0.785549
"4019",500,0.607856,0.83564,0.6476,0.663653
"4020",500,0.621168,0.809446,0.532305,0.68391
"4021",500,0.688514,0.647724,0.72261,0.478142
"4022",500,0.750506,0.730824,0.466929,0.682009
"4023",500,0.654512,0.611437,0.447525,0.693805
"4024",500,0.481594,0.717647,0.640817,0.543455
"4025",500,0.717321,0.559355,0.748974,0.722484
"4026",500,0.569989,0.412187,0.760418,0.736177
"4027",500,0.654243,0.716241,0.513324,0.827752
"4028",500,0.517705,0.646345,0.658662,0.62413
"4029",500,0.543098,0.761762,0.684737,0.440234
"4030",500,0.595402,0.755336,0.646269,0.576228
"4031",500,0.725154,0.631334,0.725382,0.647063
"4032",500,0.795271,0.765928,0.734907,0.552349
"4033",500,0.429619,0.694671,0.508087,0.629462
"4034",500,0.733052,0.682407,0.623885,0.523016
"4035",500,0.430432,0.588072,0.735211,0.692837
"4036",500,0.77118,0.827157,0.675854,0.656776
"4037",500,0.736679,0.726977,0.636345,0.582391
"4038",500,0.635456,0.545679,0.731432,0.483307
"4039",500,0.628396,0.518855,0.523665,0.498683
"4040",500,0.629504,0.79516,0.637921,0.465367
"4041",500,0.664718,0.853928,0.578701,0.570974
"4042",500,0.632007,0.732291,0.681723,0.792173
"4043",500,0.521576,0.534748,0.704556,0.535634
"4044",500,0.630186,0.719076,0.62977,0.534732
"4045",500,0.754175,0.688667,0.548624,0.73356
"4046",500,0.611559,0.496459,0.588213,0.560118
"4047",500,0.653414,0.472908,0.758395,0.650138
"4048",500,0.521488,0.634319,0.533004,0.760263
"4049",500,0.576584,0.479605,0.632389,0.656226
"4050",500,0.476442,0.457452,0.590518,0.720927
"4051",500,0.752048,0.677692,0.543585,0.390777
"4052",500,0.49999,0.533426,0.394191,0.527943
"4053",500,0.791115,0.664218,0.677703,0.652866
"4054",500,0.726674,0.484118,0.655898,0.571424
"4055",500,0.558262,0.587741,0.587798,0.569865
"4056",500,0.520004,0.595218,0.613816,0.686436
"4057",500,0.75579,0.48575,0.438601,0.717291
"4058",500,0.765439,0.406302,0.79746,0.690829
"4059",500,0.73051,0.563172,0.39361,0.587269
"4060",500,0.586408,0.703437,0.698474,0.68113
"4061",500,0.71469,0.452706,0.494819,0.637329
"4062",500,0.554835,0.667682,0.579331,0.471276
"4063",500,0.524504,0.59541,0.546658,0.659848
"4064",500,0.640403,0.691644,0.58722,0.68565
"4065",500,0.670244,0.578999,0.474824,0.707777
"4066",500,0.72484,0.539382,0.812577,0.574546
"4067",500,0.591275,0.357406,0.609071,0.410452
"4068",500,0.451313,0.810844,0.545116,0.666469
"4069",500,0.515324,0.673929,0.548155,0.435931
"4070",500,0.574645,0.584462,0.755753,0.419869
"4071",500,0.553853,0.668313,0.56504,0.470259
"4072",500,0.672759,0.63672,0.865892,0.663767
"4073",500,0.544075,0.67049,0.580073,0.733169
"4074",500,0.526833,0.617366,0.626911,0.459977
"4075",500,0.633573,0.780043,0.607075,0.387846
"4076",500,0.782482,0.626265,0.517609,0.350102
"4077",500,0.635709,0.732135,0.370662,0.669703
"4078",500,0.624664,0.446715,0.551187,0.359061
"4079",500,0.550615,0.79667,0.670793,0.722853
"4080",500,0.614451,0.769871,0.781579,0.635639
"4081",500,0.651082,0.512498,0.49594,0.53533
"4082",500,0.636428,0.583533,0.601586,0.681505
"4083",500,0.619421,0.697151,0.743317,0.707216
"4084",500,0.641698,0.695661,0.644511,0.673905
"4085",500,0.646312,0.764282,0.736019,0.465323
"4086",500,0.546587,0.726626,0.68231,0.638845
"4087",500,0.730271,0.703283,0.542873,0.503864
"4088",500,0.642811,0.665102,0.504518,0.62923
"4089",500,0.522028,0.746918,0.570149,0.535018
"4090",500,0.669037,0.767689,0.738869,0.543811
"4091",500,0.660713,0.59871,0.619998,0.708891
"4092",500,0.497933,0.554848,0.684608,0.692996
"4093",500,0.74244,0.466862,0.6232,0.660188
"4094",500,0.774849,0.629011,0.624229,0.713394
"4095",500,0.464195,0.656438,0.61712,0.70382
"4096",500,0.765543,0.604167,0.690643,0.640757
"4097",500,0.543656,0.630288,0.701324,0.61644
"4098",500,0.687554,0.725866,0.789291,0.731874
"4099",500,0.478943,0.581643,0.537416,0.77724
"4100",500,0.676941,0.695488,0.612051,0.682296
"4101",500,0.581398,0.646757,0.487102,0.49764
"4102",500,0.65659,0.646469,0.766131,0.607302
"4103",500,0.618455,0.673413,0.559765,0.499234
"4104",500,0.654967,0.703703,0.369893,0.688895
"4105",500,0.698471,0.723967,0.699836,0.589796
"4106",500,0.622879,0.761223,0.404769,0.816391
"4107",500,0.682019,0.607819,0.563324,0.59144
"4108",500,0.619793,0.585811,0.686867,0.625857
"4109",500,0.501429,0.450655,0.658852,0.682986
"4110",500,0.656131,0.76389,0.562396,0.631636
"4111",500,0.542493,0.520664,0.606194,0.603759
"4112",500,0.775189,0.588555,0.657563,0.507265
"4113",500,0.737051,0.454977,0.569418,0.799988
"4114",500,0.786791,0.47425,0.6027,0.724767
"4115",500,0.779347,0.425995,0.749555,0.613904
"4116",500,0.381037,0.802796,0.719942,0.741487
"4117",500,0.59609,0.793975,0.553899,0.770107
"4118",500,0.794378,0.574825,0.756046,0.429411
"4119",500,0.688326,0.413079,0.589077,0.871208
"4120",500,0.669983,0.390722,0.515173,0.786852
"4121",500,0.47763,0.825811,0.690026,0.452394
"4122",500,0.708857,0.489906,0.482456,0.64109
"4123",500,0.66814,0.53806,0.617587,0.430055
"4124",500,0.45032,0.818524,0.399523,0.589033
"4125",500,0.356085,0.771328,0.680639,0.352226
"4126",500,0.829981,0.510964,0.695433,0.700359
"4127",500,0.785558,0.592652,0.614247,0.55165
"4128",500,0.358837,0.706892,0.669325,0.633516
"4129",500,0.575284,0.755794,0.685859,0.748244
"4130",500,0.550139,0.816587,0.734454,0.403151
"4131",500,0.611858,0.377856,0.439212,0.478897
"4132",500,0.776786,0.555701,0.628827,0.609825
"4133",500,0.617991,0.842997,0.809215,0.337502
"4134",500,0.625762,0.855706,0.642601,0.628886
"4135",500,0.729566,0.624221,0.598691,0.63712
"4136",500,0.739773,0.622065,0.790968,0.793183
"4137",500,0.502065,0.671586,0.513842,0.613315
"4138",500,0.671807,0.506793,0.728549,0.569547
"4139",500,0.738944,0.532431,0.723498,0.695056
"4140",500,0.558666,0.750598,0.476738,0.658598
"4141",500,0.732408,0.702414,0.446826,0.632415
"4142",500,0.693777,0.767885,0.583816,0.673838
"4143",500,0.690848,0.755863,0.625533,0.644798
"4144",500,0.61268,0.714052,0.470738,0.649026
"4145",500,0.618129,0.700624,0.793311,0.666394
"4146",500,0.433298,0.64766,0.722664,0.774797
"4147",500,0.65266,0.607709,0.463001,0.767867
"4148",500,0.836838,0.448635,0.591889,0.689776
"4149",500,0.829632,0.459404,0.355343,0.613182
"4150",500,0.512031,0.678314,0.529472,0.642602
"4151",500,0.719096,0.680534,0.748525,0.394439
"4152",500,0.794027,0.680237,0.839202,0.537182
"4153",500,0.673525,0.561663,0.3201,0.468677
"4154",500,0.609494,0.682207,0.772894,0.708537
"4155",500,0.581459,0.545854,0.505564,0.563512
"4156",500,0.729258,0.754094,0.541402,0.74068
"4157",500,0.685321,0.744886,0.602103,0.651636
"4158",500,0.353505,0.523168,0.544043,0.708497
"4159",500,0.688533,0.770646,0.668594,0.463983
"4160",500,0.703136,0.773601,0.665027,0.523388
"4161",500,0.743664,0.776563,0.568562,0.663463
"4162",500,0.551291,0.667681,0.697986,0.610315
"4163",500,0.661939,0.779828,0.789931,0.822953
"4164",500,0.528071,0.503382,0.411901,0.604896
"4165",500,0.332525,0.706855,0.641532,0.683036
"4166",500,0.687718,0.410026,0.763758,0.644055
"4167",500,0.562692,0.803412,0.470418,0.708185
"4168",500,0.664392,0.565273,0.657615,0.671554
"4169",500,0.635496,0.7405,0.289122,0.597955
"4170",500,0.606755,0.762321,0.676877,0.74467
"4171",500,0.614893,0.741867,0.741791,0.517513
"4172",500,0.580527,0.521406,0.736321,0.657238
"4173",500,0.597524,0.72003,0.664271,0.652134
"4174",500,0.627594,0.568771,0.40258,0.586612
"4175",500,0.527788,0.738462,0.558668,0.750913
"4176",500,0.5557,0.721364,0.416878,0.407519
"4177",500,0.494678,0.847115,0.647006,0.714349
"4178",500,0.70465,0.338635,0.777189,0.313656
"4179",500,0.564438,0.424123,0.702109,0.395045
"4180",500,0.594007,0.798228,0.572837,0.596234
"4181",500,0.614428,0.769632,0.803446,0.693297
"4182",500,0.53621,0.806957,0.750169,0.693647
"4183",500,0.637864,0.435371,0.475284,0.51631
"4184",500,0.658211,0.706497,0.708492,0.748996
"4185",500,0.587338,0.665138,0.421272,0.563777
"4186",500,0.670654,0.682944,0.63764,0.486336
"4187",500,0.710041,0.70727,0.427358,0.549358
"4188",500,0.405501,0.758646,0.644739,0.635581
"4189",500,0.624462,0.728,0.522426,0.625065
"4190",500,0.539929,0.557077,0.619479,0.515922
"4191",500,0.615521,0.721183,0.784465,0.703703
"4192",500,0.668318,0.79147,0.630692,0.646039
"4193",500,0.613804,0.697384,0.576674,0.479681
"4194",500,0.649339,0.759193,0.530047,0.577633
"4195",500,0.726237,0.720434,0.705546,0.645047
"4196",500,0.47423,0.689465,0.599305,0.741114
"4197",500,0.454434,0.602194,0.52789,0.661089
"4198",500,0.467077,0.741831,0.682481,0.710847
"4199",500,0.607562,0.835351,0.782341,0.70453
"4200",500,0.75619,0.629989,0.561306,0.60143
"4201",500,0.67272,0.542232,0.654162,0.644965
"4202",500,0.568173,0.631012,0.446666,0.695508
"4203",500,0.643785,0.722055,0.715376,0.610303
"4204",500,0.693039,0.669538,0.540182,0.837685
"4205",500,0.671076,0.603114,0.756018,0.773612
"4206",500,0.788205,0.700228,0.489739,0.67853
"4207",500,0.798101,0.794018,0.821533,0.631708
"4208",500,0.832339,0.801321,0.739775,0.783043
"4209",500,0.83334,0.779217,0.585967,0.58604
"4210",500,0.826707,0.780499,0.808684,0.594193
